customer_id,state,income,employment_type,credit_score,loan_amount,loan_tenure,existing_loans_count,outstanding_debt,repayment_history_score,default_history,monthly_expenses,debt_to_income_ratio,risk_category,loan_eligible
CID000230,Telangana,8000.0,Freelancer,550,330639.0,84,0,35218.0,91.0,0,2469.0,4.4023,Medium,0
CID000231,Madhya Pradesh,66120.0,Self-Employed,660,1071258.0,180,2,105604.0,100.0,0,47559.0,1.5972,Low,1
CID000232,Rajasthan,14808.0,Salaried,639,10000.0,48,2,16740.0,33.8,0,6860.0,1.1305,Medium,1
CID000233,West Bengal,67727.0,Government,665,314800.0,24,0,274957.0,96.0,0,43218.0,4.0598,Low,1
CID000234,Gujarat,29506.0,Salaried,646,255276.0,12,3,87273.0,72.8,0,21419.0,2.9578,Medium,1
CID000235,Karnataka,151372.0,Salaried,851,228747.0,12,0,364387.0,54.2,0,102470.0,2.4072,Low,1
CID000236,Andhra Pradesh,74273.0,Self-Employed,660,10000.0,180,1,308027.0,43.0,0,52794.0,4.1472,Medium,1
CID000237,Tamil Nadu,30163.0,Government,619,319624.0,240,2,49355.0,76.1,0,21178.0,1.6363,Medium,1
CID000238,Maharashtra,23888.0,Salaried,658,235003.0,24,1,36088.0,70.7,0,8947.0,1.5107,Medium,1
CID000239,Telangana,148865.0,Salaried,731,235409.0,48,2,484361.0,48.4,0,73514.0,3.2537,Medium,1
CID000240,Karnataka,28973.0,Government,646,153896.0,84,1,50025.0,69.4,0,21937.0,1.7266,Medium,1
CID000241,Assam,45583.0,Salaried,704,214865.0,36,4,110336.0,90.7,0,15812.0,2.4206,Low,1
CID000242,Assam,24502.0,Salaried,681,380702.0,60,0,62398.0,100.0,0,19313.0,2.5466,Low,1
CID000243,Odisha,30648.0,Self-Employed,626,260582.0,120,0,43600.0,72.5,0,12664.0,1.4226,Medium,1
CID000244,Uttar Pradesh,142458.0,Freelancer,658,319608.0,180,0,110772.0,72.5,0,86755.0,0.7776,Low,1
CID000245,Maharashtra,136539.0,Self-Employed,777,184091.0,84,3,539336.0,82.5,0,31478.0,3.9501,Low,1
CID000246,Jharkhand,88142.0,Government,669,281405.0,24,2,354872.0,93.3,0,69753.0,4.0261,Low,1
CID000247,Gujarat,29531.0,Business Owner,571,463703.0,48,1,94282.0,73.7,0,16604.0,3.1926,Medium,0
CID000248,Himachal Pradesh,57967.0,Salaried,624,375459.0,240,2,67748.0,77.0,0,21724.0,1.1687,Medium,1
CID000249,Uttarakhand,37260.0,Government,480,237556.0,36,4,98476.0,62.0,1,26953.0,2.6429,High,0
CID000250,Punjab,62808.0,Salaried,660,346131.0,60,2,81684.0,66.8,0,31452.0,1.3005,Medium,1
CID000251,Tamil Nadu,122929.0,Salaried,754,212397.0,48,3,548967.0,57.3,0,89245.0,4.4657,Low,1
CID000252,Uttar Pradesh,37823.0,Self-Employed,542,486078.0,36,3,137592.0,49.3,1,19734.0,3.6378,High,0
CID000253,Punjab,61032.0,Salaried,661,197579.0,48,0,39133.0,45.9,0,46781.0,0.6412,Medium,1
CID000254,Tamil Nadu,30092.0,Salaried,728,167800.0,36,0,15271.0,52.8,0,9862.0,0.5075,Low,1
CID000255,Karnataka,42754.0,Salaried,737,163950.0,180,2,210645.0,51.4,0,33848.0,4.9269,Medium,1
CID000256,West Bengal,45591.0,Salaried,752,162637.0,36,2,30970.0,76.0,0,24253.0,0.6793,Low,1
CID000257,Jharkhand,41126.0,Freelancer,500,100161.0,84,2,147542.5,79.0,0,19928.0,3.5876,Medium,0
CID000258,Andhra Pradesh,94260.0,Self-Employed,690,337312.0,180,1,452558.0,61.6,0,30245.0,4.8012,Medium,1
CID000259,West Bengal,38868.0,Government,529,10000.0,240,1,73323.0,53.2,1,16090.0,1.8865,High,0
CID000260,Maharashtra,56737.0,Salaried,570,163895.0,84,0,166274.0,100.0,0,25888.0,2.9306,Medium,0
CID000261,West Bengal,107772.0,Salaried,715,953904.0,36,3,367862.0,61.2,0,71569.0,3.4133,Medium,1
CID000262,Chhattisgarh,53639.0,Salaried,662,405307.0,36,1,152437.0,58.1,0,34795.0,2.8419,Medium,1
CID000263,Karnataka,158055.0,Salaried,708,355821.0,84,0,230881.0,38.5,0,117393.0,1.4608,Medium,1
CID000264,Rajasthan,44121.0,Salaried,575,315742.0,240,0,137461.0,80.3,0,33966.0,3.1155,Medium,0
CID000265,Bihar,8000.0,Business Owner,767,328730.0,24,4,13312.0,100.0,0,5307.0,1.664,Low,1
CID000266,Kerala,41957.0,Government,705,658072.0,120,2,52135.0,66.3,0,27071.0,1.2426,Low,1
CID000267,Andhra Pradesh,45343.0,Government,721,954161.0,24,3,125820.0,63.1,0,33995.0,2.7748,Low,1
CID000268,Andhra Pradesh,81103.0,Salaried,563,311927.0,36,1,176317.0,75.5,0,29640.0,2.174,Medium,0
CID000269,Uttar Pradesh,148595.0,Salaried,743,1092112.0,60,5,92625.0,76.2,1,50327.0,0.6233,Medium,1
CID000270,Tamil Nadu,174440.0,Salaried,624,996405.0,36,2,832698.0,69.4871955128205,1,114057.0,4.7735,High,0
CID000271,Haryana,27874.0,Salaried,601,56848.0,84,1,18898.0,83.0,0,12678.0,0.678,Medium,1
CID000272,Haryana,21661.0,Freelancer,700,430317.0,60,2,98845.0,100.0,1,11092.0,4.5633,Medium,1
CID000273,Bihar,48961.0,Self-Employed,696,151373.0,36,2,66284.0,71.1,0,29568.0,1.3538,Low,1
CID000274,Odisha,76280.0,Salaried,582,511788.0,60,2,86835.0,67.8,0,59146.0,1.1384,Medium,1
CID000275,Rajasthan,8000.0,Salaried,814,325971.0,12,0,11741.85,85.9,0,5893.0,1.4677,Low,1
CID000276,Rajasthan,60573.0,Salaried,795,109695.0,84,0,146324.0,83.5,0,40401.0,2.4157,Low,1
CID000277,Madhya Pradesh,54307.0,Business Owner,698,218098.0,60,1,170571.0,73.5,0,27987.0,3.1409,Low,1
CID000278,Telangana,51868.0,Self-Employed,648,357009.0,180,3,236871.0,85.5,0,36118.0,4.5668,Medium,1
CID000279,Andhra Pradesh,26951.0,Government,676,79467.0,24,1,108528.0,86.4,0,10508.0,4.0269,Low,1
CID000280,Madhya Pradesh,58085.0,Salaried,526,189999.0,84,1,94930.0,46.5,1,54841.0,1.6343,High,0
CID000281,Bihar,135034.0,Salaried,659,907680.0,48,2,169436.0,47.0,0,72597.0,1.2548,Medium,1
CID000282,Uttar Pradesh,49715.0,Salaried,657,631337.0,48,1,147542.5,44.2,0,21416.0,2.9678,Medium,1
CID000283,Uttar Pradesh,8000.0,Self-Employed,603,899158.0,48,2,28761.0,69.4871955128205,1,4254.0,3.5951,High,0
CID000284,Maharashtra,48769.0,Salaried,625,418607.0,48,0,28220.0,86.2,0,33862.0,0.5786,Low,1
CID000285,West Bengal,55086.0,Business Owner,459,280940.0,60,1,147542.5,86.3,1,34632.0,2.6784,High,0
CID000286,Maharashtra,173897.0,Freelancer,562,1205079.0,12,1,583506.0,79.0,1,31478.0,3.3555,High,0
CID000287,Gujarat,58085.0,Government,723,310582.0,120,0,165599.0,100.0,0,90914.0,2.851,Low,1
CID000288,Maharashtra,45973.0,Freelancer,788,169319.0,180,2,54683.0,69.4871955128205,0,32941.0,1.1895,Low,1
CID000289,Tamil Nadu,58085.0,Freelancer,574,278578.0,12,0,26266.0,56.2,0,6347.0,0.4522,Medium,0
CID000290,West Bengal,33325.0,Self-Employed,664,94562.0,120,0,74437.0,72.5,0,11024.0,2.2337,Medium,1
CID000291,Maharashtra,46009.0,Freelancer,737,134971.0,24,2,24633.0,92.8,0,15106.0,0.5354,Low,1
CID000292,Maharashtra,30282.0,Salaried,648,239583.0,120,1,116806.0,58.2,0,9422.0,3.8573,Medium,1
CID000293,Haryana,62203.0,Salaried,704,817505.0,84,3,247705.0,69.4871955128205,0,19217.0,3.9822,Low,1
CID000294,Uttar Pradesh,31827.0,Salaried,647,97272.0,48,3,68439.0,68.6,0,22357.0,2.1503,Medium,1
CID000295,Maharashtra,49326.0,Self-Employed,745,1043398.0,84,1,201820.0,80.3,0,33018.0,4.0916,Low,1
CID000296,Rajasthan,47331.0,Salaried,648,387560.0,60,5,84318.0,73.3,0,36481.0,1.7815,Medium,1
CID000297,Kerala,59791.0,Government,561,436856.0,84,1,295105.0,62.1,1,28574.0,4.9356,High,0
CID000298,Karnataka,179335.0,Salaried,672,246092.0,60,1,410640.0,88.2,1,117364.0,2.2898,Medium,1
CID000299,Telangana,58880.0,Salaried,657,674610.0,120,3,206649.0,0.5,1,29760.0,3.5097,High,0
CID000300,Maharashtra,8000.0,Self-Employed,645,1068633.0,12,1,15608.0,63.2,1,4641.0,1.951,Medium,1
CID000301,Maharashtra,68882.0,Salaried,696,10000.0,48,1,174184.0,85.9,0,35782.0,2.5287,Low,1
CID000302,Rajasthan,75546.0,Salaried,575,142777.0,60,1,257073.0,69.4871955128205,0,38349.0,3.4029,Medium,0
CID000303,Rajasthan,35357.0,Salaried,540,212998.0,60,3,72971.0,56.0,1,14945.0,2.0638,High,0
CID000304,Telangana,43343.0,Self-Employed,609,826695.0,36,1,149735.0,60.1,0,25594.0,3.4547,Medium,1
CID000305,Maharashtra,128421.0,Salaried,618,237882.0,24,1,148591.0,63.4,0,55305.0,1.1571,Medium,1
CID000306,Chhattisgarh,119616.0,Business Owner,648,547195.0,12,1,320198.0,58.0,0,44268.0,2.6769,Medium,1
CID000307,Rajasthan,58085.0,Business Owner,751,181044.0,60,1,52224.0,49.6,1,31478.0,0.8991,Medium,1
CID000308,Uttar Pradesh,98612.0,Salaried,711,291263.0,48,1,457572.0,68.6,0,61425.0,4.6401,Low,1
CID000309,Madhya Pradesh,58085.0,Salaried,692,86332.0,60,1,159700.0,86.1,0,16935.0,2.7494,Low,1
CID000310,Maharashtra,25821.0,Salaried,667,687572.0,60,1,147542.5,77.6,0,15885.0,5.7141,Medium,1
CID000311,Gujarat,30331.0,Business Owner,615,179637.0,48,1,77097.0,90.5,1,9500.0,2.5419,Medium,1
CID000312,Maharashtra,44779.0,Salaried,581,498051.0,120,1,190442.0,66.0,1,35562.0,4.2529,High,0
CID000313,Maharashtra,29595.0,Salaried,554,1011723.0,84,1,106749.0,95.2,1,31478.0,3.607,High,0
CID000314,Uttarakhand,101990.0,Business Owner,594,192378.0,84,0,364608.0,44.5,0,78614.0,3.5749,Medium,1
CID000315,Haryana,58633.0,Self-Employed,646,182477.0,48,1,173972.0,96.2,0,19591.0,2.9671,Low,1
CID000316,Andhra Pradesh,92607.0,Salaried,557,193575.0,120,1,405675.0,91.8,0,60574.0,4.3806,Medium,0
CID000317,Maharashtra,67513.0,Salaried,663,322867.0,36,0,91328.0,38.4,0,27752.0,1.3527,Medium,1
CID000318,Karnataka,49862.0,Government,634,244926.0,60,0,218320.0,79.4,0,39023.0,4.3785,Medium,1
CID000319,Karnataka,90925.0,Freelancer,618,896436.0,12,2,258530.0,67.5,0,41607.0,2.8433,Medium,1
CID000320,Tamil Nadu,50874.0,Business Owner,742,305730.0,24,2,167679.0,67.9,0,16268.0,3.296,Low,1
CID000321,Rajasthan,179465.0,Self-Employed,453,253779.0,24,3,866976.0,71.3,1,56847.0,4.8309,High,0
CID000322,Andhra Pradesh,34733.0,Self-Employed,619,756925.0,60,1,83715.0,57.6,1,25277.0,2.4102,High,0
CID000323,Telangana,60674.0,Government,461,931416.0,84,1,212731.0,88.8,1,20315.0,3.5061,High,0
CID000324,Tamil Nadu,17038.0,Government,669,792347.0,48,0,48551.0,70.1,0,12164.0,2.8496,Medium,1
CID000325,Uttarakhand,138136.0,Salaried,710,900162.0,12,1,648165.0,47.5,0,51808.0,4.6922,Medium,1
CID000326,Kerala,56117.0,Freelancer,541,403043.0,84,3,151201.0,69.2,0,31478.0,2.6944,Medium,0
CID000327,Rajasthan,39248.0,Salaried,552,325597.0,36,2,64861.0,60.5,0,31030.0,1.6526,Medium,0
CID000328,West Bengal,40864.0,Salaried,514,445060.0,84,3,109200.0,82.3,0,27071.0,2.6723,Medium,0
CID000329,Uttar Pradesh,42244.0,Business Owner,655,1271358.0,12,1,195395.0,69.4871955128205,1,15756.0,4.6254,Medium,1
CID000330,Tamil Nadu,119839.0,Salaried,622,325349.0,48,2,147542.5,100.0,0,52155.0,1.2312,Low,1
CID000331,Uttar Pradesh,68478.0,Government,627,246556.0,84,5,147542.5,72.4,0,36833.0,2.1546,Medium,1
CID000332,Kerala,24639.0,Salaried,620,831546.0,180,1,72370.0,45.3,0,18295.0,2.9372,Medium,1
CID000333,Maharashtra,51363.0,Self-Employed,572,218158.0,120,1,115268.0,66.0,0,33669.0,2.2442,Medium,0
CID000334,Maharashtra,134271.0,Government,740,538296.0,60,1,459741.0,60.3,0,86944.0,3.424,Low,1
CID000335,Maharashtra,26027.0,Government,671,151259.0,84,2,41281.0,54.1,1,12492.0,1.5861,Medium,1
CID000336,Maharashtra,127449.0,Salaried,555,668587.0,60,0,248566.0,78.5,0,79925.0,1.9503,Medium,0
CID000337,Punjab,69487.0,Salaried,593,209289.0,120,3,196272.0,100.0,0,26852.0,2.8246,Medium,1
CID000338,Andhra Pradesh,72820.0,Self-Employed,580,342583.0,120,0,75169.0,100.0,0,42572.0,1.0323,Medium,1
CID000339,Gujarat,22224.0,Salaried,648,696319.0,240,4,32164.0,74.0,0,31478.0,1.4473,Medium,1
CID000340,Maharashtra,31922.0,Government,706,270515.0,24,1,131072.0,54.4,0,20554.0,4.106,Medium,1
CID000341,Gujarat,92054.0,Government,639,181914.0,48,0,435092.0,75.6,0,38786.0,4.7265,Medium,1
CID000342,Gujarat,17846.0,Salaried,786,206513.0,36,1,86783.0,84.8,0,6395.0,4.8629,Low,1
CID000343,Karnataka,76824.0,Salaried,766,261944.0,84,0,362430.0,74.1,0,60203.0,4.7177,Low,1
CID000344,Gujarat,108425.0,Salaried,631,276163.0,84,1,513835.0,84.9,0,40832.0,4.7391,Medium,1
CID000345,Uttar Pradesh,47805.0,Government,617,302195.0,36,1,200537.0,78.9,0,22399.0,4.1949,Medium,1
CID000346,West Bengal,31868.0,Salaried,621,479081.0,60,2,121425.0,75.7,1,23440.0,3.8102,High,0
CID000347,Telangana,63152.0,Salaried,573,313514.0,84,1,97460.0,45.7,1,37712.0,1.5433,High,0
CID000348,Maharashtra,28515.0,Salaried,788,304028.0,84,0,70939.0,67.4,0,11623.0,2.4878,Low,1
CID000349,Maharashtra,60872.0,Self-Employed,569,984003.0,24,0,139448.0,100.0,0,31478.0,2.2908,Medium,0
CID000350,Telangana,27549.0,Salaried,719,43661.0,180,1,104315.0,79.8,0,19847.0,3.7865,Low,1
CID000351,Rajasthan,58085.0,Salaried,705,143807.0,12,0,308651.0,93.4,0,92928.0,5.3138,Low,1
CID000352,Punjab,60165.0,Government,625,438111.0,240,0,127596.0,100.0,0,37395.0,2.1208,Low,1
CID000353,Telangana,8000.0,Government,794,46771.0,48,1,33306.0,46.4,0,3414.0,4.1632,Low,1
CID000354,Karnataka,130617.0,Business Owner,525,408102.0,48,1,506085.0,100.0,1,92249.0,3.8746,High,0
CID000355,Maharashtra,24006.0,Salaried,643,911470.0,60,1,51845.0,89.5,0,16908.0,2.1597,Low,1
CID000356,Telangana,196248.0,Salaried,610,157221.0,84,3,468432.0,93.2,0,146126.0,2.3869,Medium,1
CID000357,Maharashtra,48137.0,Self-Employed,726,205033.0,36,2,217547.0,56.6,0,17720.0,4.5193,Medium,1
CID000358,West Bengal,134736.0,Salaried,678,463876.0,36,0,511599.0,84.5,0,31478.0,3.797,Low,1
CID000359,Assam,141571.0,Government,511,253135.0,240,1,510352.0,54.0,1,59004.0,3.6049,High,0
CID000360,West Bengal,8000.0,Self-Employed,749,224319.0,180,1,29621.0,73.0,0,3265.0,3.7026,Low,1
CID000361,Uttar Pradesh,29425.0,Salaried,688,137758.0,36,3,28258.0,76.7,0,14202.0,0.9603,Low,1
CID000362,Telangana,34808.0,Government,567,312635.0,60,3,105668.0,65.2,1,11269.0,3.0357,High,0
CID000363,Gujarat,8000.0,Government,622,188473.0,36,3,14476.0,93.0,0,5792.0,1.8095,Low,1
CID000364,Rajasthan,17075.0,Salaried,546,1000145.0,60,3,15055.0,59.6,1,12394.0,0.8817,High,0
CID000365,Assam,57505.0,Self-Employed,636,206997.0,48,0,217932.0,29.8,1,44375.0,3.7898,High,0
CID000366,Uttar Pradesh,76941.0,Salaried,662,815036.0,48,1,143841.0,65.1,0,25786.0,1.8695,Medium,1
CID000367,Uttarakhand,76462.0,Salaried,623,341414.0,84,1,144915.0,95.1,1,44780.0,1.8953,Medium,1
CID000368,Odisha,58085.0,Salaried,613,143153.0,36,2,292323.0,100.0,0,26230.0,5.0327,Medium,1
CID000369,Karnataka,126019.0,Self-Employed,520,174729.0,60,0,440837.0,96.3,0,74965.0,3.4982,Medium,0
CID000370,Maharashtra,51264.0,Government,676,1052943.0,180,0,134993.0,91.3,1,17877.0,2.6333,Medium,1
CID000371,Maharashtra,107156.0,Salaried,496,272002.0,120,0,321907.0,62.4,0,52839.0,3.0041,High,0
CID000372,Maharashtra,8000.0,Salaried,652,358803.0,48,4,34559.0,100.0,0,31478.0,4.3199,Low,1
CID000373,Maharashtra,17108.0,Self-Employed,506,1131883.0,36,2,16797.0,83.7,0,7962.0,0.9818,Medium,0
CID000374,Andhra Pradesh,58085.0,Salaried,654,734901.0,84,0,102120.0,84.5,0,50913.0,1.7581,Low,1
CID000375,Maharashtra,57320.0,Freelancer,649,341170.0,120,4,197931.0,82.6,0,20195.0,3.4531,Medium,1
CID000376,Uttar Pradesh,50793.0,Salaried,682,88121.0,180,2,163408.0,46.8,0,15649.0,3.2171,Medium,1
CID000377,Punjab,154137.0,Salaried,718,164171.0,60,1,206028.0,77.7,0,104115.0,1.3367,Low,1
CID000378,Maharashtra,35209.0,Salaried,733,273811.0,60,2,100294.0,40.9,0,26690.0,2.8485,Medium,1
CID000379,Haryana,226672.0,Business Owner,521,239933.0,84,0,873935.0,86.5,1,169412.0,3.8555,High,0
CID000380,Tamil Nadu,192264.0,Salaried,645,577531.0,36,2,729195.0,76.7,0,118563.0,3.7927,Medium,1
CID000381,Maharashtra,64791.0,Business Owner,810,176709.0,180,0,206084.0,57.4,0,23361.0,3.1808,Low,1
CID000382,Andhra Pradesh,33815.0,Salaried,659,134006.0,24,1,36757.0,92.5,0,19746.0,1.087,Low,1
CID000383,Telangana,132116.0,Salaried,583,212602.0,84,2,246796.0,62.8,0,46114.0,1.868,Medium,1
CID000384,Bihar,58085.0,Self-Employed,643,367242.0,60,2,111451.0,63.3,1,26660.0,1.9188,Medium,1
CID000385,Kerala,55231.0,Government,619,325560.0,48,2,223527.0,80.7,1,40252.0,4.0471,High,0
CID000386,Madhya Pradesh,52308.0,Government,555,260457.0,12,2,154159.0,69.7,0,20901.0,2.9471,Medium,0
CID000387,Tamil Nadu,111957.0,Salaried,719,409115.0,84,2,425369.0,74.7,0,85816.0,3.7994,Low,1
CID000388,Karnataka,27799.0,Salaried,696,1066935.0,12,1,129426.0,90.6,1,13707.0,4.6558,Medium,1
CID000389,Kerala,83115.0,Salaried,543,344617.0,36,2,274915.0,55.2,1,34000.0,3.3076,High,0
CID000390,Madhya Pradesh,64735.0,Self-Employed,642,108641.0,60,0,101450.0,53.5,1,35654.0,1.5672,High,0
CID000391,Maharashtra,244823.60000000012,Self-Employed,604,343988.0,180,2,40803.0,65.3,0,26571.0,0.1667,Medium,1
CID000392,Uttar Pradesh,62866.0,Government,521,935870.0,24,2,31586.0,68.7,1,27364.0,0.5024,High,0
CID000393,Uttar Pradesh,59741.0,Government,536,766307.0,60,2,77085.0,82.8,0,23069.0,1.2903,Medium,0
CID000394,Madhya Pradesh,50301.0,Salaried,548,168093.0,48,2,86087.0,69.4871955128205,0,31176.0,1.7114,Medium,0
CID000395,Uttar Pradesh,58085.0,Self-Employed,645,229394.0,84,3,124738.0,69.1,0,47021.0,2.1475,Medium,1
CID000396,Jharkhand,37889.0,Freelancer,648,174909.0,240,1,132682.0,70.7,0,12731.0,3.5019,Medium,1
CID000397,Punjab,75190.0,Freelancer,573,270370.0,36,0,88429.0,57.0,0,32061.0,1.1761,Medium,0
CID000398,Gujarat,53682.0,Salaried,618,553115.0,240,1,132033.0,54.5,0,19309.0,2.4595,Medium,1
CID000399,Kerala,44682.0,Salaried,648,276464.0,180,1,23327.0,83.5,0,29281.0,0.5221,Low,1
CID000400,Kerala,27243.0,Salaried,678,316392.0,84,4,45638.0,70.8,0,15373.0,1.6752,Medium,1
CID000401,Maharashtra,8000.0,Salaried,730,214676.0,120,2,11741.85,94.9,0,5980.0,1.4677,Low,1
CID000402,Odisha,128373.0,Salaried,631,161524.0,180,1,147542.5,92.8,1,81947.0,1.1493,Medium,1
CID000403,Rajasthan,19834.0,Salaried,778,15667.0,120,2,41539.0,87.4,0,8657.0,2.0943,Low,1
CID000404,Haryana,40647.0,Self-Employed,677,342478.0,48,1,108138.0,40.8,0,19068.0,2.6604,Medium,1
CID000405,Uttar Pradesh,28923.0,Salaried,610,259451.0,120,0,113567.0,83.7,0,14743.0,3.9265,Medium,1
CID000406,Bihar,56719.0,Salaried,657,228858.0,48,1,147542.5,51.3,0,19804.0,2.6013,Medium,1
CID000407,Uttar Pradesh,111019.0,Salaried,550,390629.0,180,1,313632.0,32.3,1,84448.0,2.825,High,0
CID000408,Maharashtra,58085.0,Freelancer,648,95377.0,36,1,450652.0,74.4,0,85480.0,7.7585,Medium,1
CID000409,Odisha,79246.0,Freelancer,648,256748.0,60,4,302079.0,97.2,0,52509.0,3.8119,Medium,1
CID000410,Maharashtra,194561.0,Self-Employed,698,134312.0,84,1,347079.0,84.2,0,122537.0,1.7839,Low,1
CID000411,Uttar Pradesh,25499.0,Salaried,617,783660.0,60,1,93904.0,52.4,0,13299.0,3.6827,Medium,1
CID000412,Assam,60155.0,Government,868,10000.0,120,2,207026.0,100.0,0,29459.0,3.4415,Low,1
CID000413,Maharashtra,36070.0,Salaried,636,346481.0,180,0,89950.0,86.3,0,31478.0,2.4938,Medium,1
CID000414,West Bengal,43365.0,Salaried,515,706447.0,36,0,88179.0,53.2,1,29004.0,2.0334,High,0
CID000415,Telangana,61509.0,Salaried,747,610214.0,12,2,300254.0,29.1,0,29403.0,4.8815,Medium,1
CID000416,Gujarat,28665.0,Salaried,698,577753.0,84,0,141560.0,65.9,0,15666.0,4.9384,Medium,1
CID000417,Tamil Nadu,59479.0,Salaried,668,141817.0,84,1,215788.0,30.7,1,37246.0,3.628,High,0
CID000418,Uttar Pradesh,155953.0,Government,612,301311.0,48,1,347576.0,49.4,0,68370.0,2.2287,Medium,1
CID000419,Telangana,75604.0,Self-Employed,681,348427.0,120,1,293487.0,36.0,1,54178.0,3.8819,High,0
CID000420,Kerala,135307.0,Salaried,779,129402.0,120,0,481229.0,54.9,1,55034.0,3.5566,Medium,1
CID000421,Madhya Pradesh,135858.0,Government,666,10000.0,48,1,401111.0,59.3,0,99350.0,2.9524,Medium,1
CID000422,Madhya Pradesh,21934.0,Salaried,532,381572.0,84,3,23979.0,52.5,1,6632.0,1.0932,High,0
CID000423,Maharashtra,244823.60000000012,Salaried,373,907888.0,84,0,660624.0,100.0,0,86309.0,2.6984,High,0
CID000424,Gujarat,71331.0,Self-Employed,680,309333.0,48,4,110381.0,66.3,0,38291.0,1.5474,Medium,1
CID000425,Maharashtra,32390.0,Self-Employed,571,318212.0,240,2,73514.0,96.6,0,13718.0,2.2697,Medium,0
CID000426,Rajasthan,103448.0,Salaried,642,210155.0,48,1,211124.0,69.4871955128205,0,80104.0,2.0409,Medium,1
CID000427,Maharashtra,38922.0,Salaried,585,271603.0,84,0,46391.0,65.9,1,15826.0,1.1919,High,0
CID000428,Bihar,8000.0,Self-Employed,579,872643.0,48,1,11741.85,60.4,0,4366.0,1.4677,Medium,0
CID000429,Uttar Pradesh,38709.0,Business Owner,588,228091.0,12,1,181317.0,97.0,1,22425.0,4.6841,Medium,1
CID000430,Maharashtra,49633.0,Self-Employed,596,411983.0,24,3,189976.0,49.3,1,38594.0,3.8276,High,0
CID000431,Karnataka,29945.0,Salaried,712,1054942.0,36,0,147542.5,57.5,0,18532.0,4.9271,Medium,1
CID000432,Kerala,178117.0,Salaried,695,624238.0,120,2,640321.0,57.2,0,59878.0,3.5949,Medium,1
CID000433,Telangana,15475.0,Salaried,553,699078.0,60,1,16769.0,71.5,0,7863.0,1.0836,Medium,0
CID000434,Maharashtra,53897.0,Salaried,648,242759.0,60,1,202542.0,51.8,1,39492.0,3.7579,High,0
CID000435,Maharashtra,57842.0,Government,680,735902.0,180,2,160413.0,88.7,0,39359.0,2.7733,Low,1
CID000436,Andhra Pradesh,177389.0,Self-Employed,734,1200971.0,24,2,869268.0,91.5,0,57755.0,4.9003,Low,1
CID000437,Maharashtra,24525.0,Salaried,732,270315.0,180,0,59978.0,55.6,0,14511.0,2.4456,Low,1
CID000438,Haryana,138873.0,Business Owner,569,271864.0,48,3,537474.0,80.5,0,49654.0,3.8703,Medium,0
CID000439,Andhra Pradesh,79874.0,Self-Employed,729,363792.0,48,1,54785.0,53.2,1,27893.0,0.6859,Medium,1
CID000440,Maharashtra,32866.0,Salaried,507,1005095.0,84,3,154798.0,73.6,0,25670.0,4.71,Medium,0
CID000441,Maharashtra,62746.0,Freelancer,633,769767.0,180,1,190187.0,93.4,0,40772.0,3.0311,Medium,1
CID000442,Chhattisgarh,65701.0,Freelancer,688,378195.0,48,0,125750.0,72.1,0,23287.0,1.914,Low,1
CID000443,Uttar Pradesh,175245.0,Business Owner,483,399885.0,120,2,187690.0,67.9,1,82212.0,1.071,High,0
CID000444,Uttar Pradesh,150783.0,Salaried,817,121297.0,12,1,510202.0,100.0,0,96457.0,3.3837,Low,1
CID000445,Haryana,34399.0,Self-Employed,756,423390.0,84,1,132722.0,77.2,0,25894.0,3.8583,Low,1
CID000446,Assam,76546.0,Business Owner,701,486024.0,84,0,67666.0,53.1,0,25522.0,0.884,Low,1
CID000447,Chhattisgarh,50115.0,Salaried,572,375378.0,60,0,62191.0,51.6,1,17119.0,1.241,High,0
CID000448,Kerala,57501.0,Salaried,644,447738.0,180,1,128481.0,100.0,0,20461.0,2.2344,Low,1
CID000449,Uttar Pradesh,180382.0,Freelancer,713,345741.0,180,0,781578.0,55.2,0,31478.0,4.3329,Medium,1
CID000450,Maharashtra,11798.0,Salaried,560,148407.0,48,3,58083.0,56.0,0,6276.0,4.9231,Medium,0
CID000451,Madhya Pradesh,123083.0,Business Owner,635,310915.0,60,0,474192.0,70.5,0,47038.0,3.8526,Medium,1
CID000452,West Bengal,59860.0,Self-Employed,722,127558.0,120,3,31432.0,84.6,0,33994.0,0.5251,Low,1
CID000453,Uttar Pradesh,13598.0,Salaried,530,178315.0,120,0,62082.0,45.2,1,6407.0,4.5655,High,0
CID000454,Odisha,60745.0,Salaried,676,903309.0,60,3,37631.0,64.4,0,23315.0,0.6195,Low,1
CID000455,Maharashtra,63685.0,Freelancer,509,271842.0,48,0,288943.0,43.2,0,20159.0,4.5371,High,0
CID000456,Gujarat,213290.0,Salaried,574,537017.0,120,3,500469.0,66.9,0,74581.0,2.3464,Medium,0
CID000457,Maharashtra,79995.0,Self-Employed,609,826120.0,48,0,307032.0,86.4,0,39493.0,3.8381,Medium,1
CID000458,Gujarat,13824.0,Business Owner,691,231491.0,60,2,12328.0,65.0,0,7700.0,0.8918,Low,1
CID000459,Maharashtra,156379.0,Business Owner,593,740424.0,24,0,194249.0,69.4871955128205,1,64448.0,1.2422,High,0
CID000460,Maharashtra,39764.0,Government,660,339804.0,60,2,100541.0,53.1,1,27445.0,2.5284,High,0
CID000461,Maharashtra,83135.0,Self-Employed,595,347652.0,48,1,55972.0,74.4,0,48634.0,0.6733,Medium,1
